!
!Date: 01/25/2022
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with AQR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEY8	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P28246	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P31442	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR1	YIL120W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P39386	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000173998	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000181510	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000197244	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000199735	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN001160522	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC17A2.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAPB1A11.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR3	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with DTR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR2	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with TPO1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with AQR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEY8	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P28246	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P31442	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
QDR2	YIL121W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P39386	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
FLX1	YIL134W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
FLX1	YIL134W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR044712	computational	InterPro	2022-01-15	DDB, et al. (2001)
SOA1	YIL166C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT12	YIL170W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT12	YIL170W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT12	YIL170W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
YIL171W	YIL171W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
DAL4	YIR028W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001248	computational	InterPro	2022-01-15	DDB, et al. (2001)
DAL4	YIR028W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR012681	computational	InterPro	2022-01-15	DDB, et al. (2001)
DAL4	YIR028W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR045225	computational	InterPro	2022-01-15	DDB, et al. (2001)
KHA1	YJL094C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR006153	computational	InterPro	2022-01-15	DDB, et al. (2001)
YJL107C	YJL107C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR010619	computational	InterPro	2022-01-15	DDB, et al. (2001)
PRM10	YJL108C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR010619	computational	InterPro	2022-01-15	DDB, et al. (2001)
TRK1	YJL129C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003445	computational	InterPro	2022-01-15	DDB, et al. (2001)
YJL163C	YJL163C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
YJL163C	YJL163C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000548153	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
YJL163C	YJL163C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q7Z3Q1	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
YJL163C	YJL163C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q96NT5	computational	GO_Central	2021-12-17	Gaudet P, et al. (2011) PMID:21873635
PHO90	YJL198W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004680	computational	InterPro	2022-01-15	DDB, et al. (2001)
OPT1	YJL212C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004648	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT8	YJL214W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT8	YJL214W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT8	YJL214W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT9	YJL219W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT9	YJL219W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT9	YJL219W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
GEF1	YJR040W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR001807	computational	InterPro	2022-01-15	DDB, et al. (2001)
MIR1	YJR077C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
SFC1	YJR095W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
ECM27	YJR106W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004837	computational	InterPro	2022-01-15	DDB, et al. (2001)
YJR124C	YJR124C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
DAL5	YJR152W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT16	YJR158W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT16	YJR158W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
HXT16	YJR158W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
MPH3	YJR160C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003663	computational	InterPro	2022-01-15	DDB, et al. (2001)
MPH3	YJR160C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
MPH3	YJR160C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005829	computational	InterPro	2022-01-15	DDB, et al. (2001)
MNR2	YKL064W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002523	computational	InterPro	2022-01-15	DDB, et al. (2001)
OAC1	YKL120W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO5	YKL174C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
TPO5	YKL174C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
ZRT3	YKL175W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003689	computational	InterPro	2022-01-15	DDB, et al. (2001)
PXA2	YKL188C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000178329	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with FBgn0032456	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:102676	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:88388	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000657997	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC30.04c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC3F10.11c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC359.05	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2332	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2366	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3112	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3787	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 620268	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with 71101	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VMR1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with YCF1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2061559	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2090029	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2204202	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with A7KVC2	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15438	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15439	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15440	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with O60706	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P13569	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P33527	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q10RX7	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q92887	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IBA with ZDB-GENE-050517-17	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
STE6	YKL209C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR030246	computational	InterPro	2022-01-15	DDB, et al. (2001)
JEN1	YKL217W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR005828	computational	InterPro	2022-01-15	DDB, et al. (2001)
MCH2	YKL221W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
GAP1	YKR039W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004840	computational	InterPro	2022-01-15	DDB, et al. (2001)
GAP1	YKR039W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004841	computational	InterPro	2022-01-15	DDB, et al. (2001)
TRK2	YKR050W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR003445	computational	InterPro	2022-01-15	DDB, et al. (2001)
MRS4	YKR052C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR002067	computational	InterPro	2022-01-15	DDB, et al. (2001)
PTR2	YKR093W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR000109	computational	InterPro	2022-01-15	DDB, et al. (2001)
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000178329	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FBgn0032456	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:102676	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:88388	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000657997	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC30.04c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC3F10.11c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC359.05	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2332	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2366	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3112	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3787	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 620268	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 71101	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VMR1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with YCF1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2061559	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2090029	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2204202	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with A7KVC2	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15438	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15439	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15440	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O60706	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P13569	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P33527	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q10RX7	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q92887	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IBA with ZDB-GENE-050517-17	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
NFT1	YKR103W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011527	computational	InterPro	2022-01-15	DDB, et al. (2001)
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with CAL0000178329	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with FBgn0032456	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:102676	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with MGI:88388	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000657997	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC30.04c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC3F10.11c	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC359.05	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2332	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 2366	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3112	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 3787	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 620268	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with 71101	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VMR1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with YCF1	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2061559	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2090029	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with locus:2204202	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with A7KVC2	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15438	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15439	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O15440	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with O60706	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P13569	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P33527	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q10RX7	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q92887	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
YKR104W	YKR104W	involved in	GO:0055085	transmembrane transport	biological process		IBA with ZDB-GENE-050517-17	computational	GO_Central	2021-09-05	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000605491	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F8.03c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC12C2.13c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC3E7.06c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC460.03	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC4F6.09	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA2	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
VBA5	YKR105C	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
